order_id,order_item_id,order_date,status,payment_method,customer_id,first_name,last_name,email,country,store_id,store_name,city,region,channel,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,discount_rate,discount_amount,net_sales,profit,shipping_fee,order_total
201,365,2025-04-06 18:25:00,Delivered,Card,18,Layla,Green,layla.green2547@email.com,United Kingdom,1,London Retail Store,London,South,Store,1031,SKU-1031,UrbanThread Trainers 1,Fashion,UrbanThread,1,48.02,88.13,0.0,0.0,88.13,40.11,0.0,783.38
202,366,2025-01-01 16:06:00,Delivered,Card,309,Ava,Hall,ava.hall6627@email.com,United Kingdom,9,Online Store,Online,National,Online,1070,SKU-1070,Roast & Bean Sparkling Water 2,Grocery,Roast & Bean,1,52.49,118.15,0.05,5.91,112.24,59.75,3.99,347.69
202,367,2025-01-01 16:06:00,Delivered,Card,309,Ava,Hall,ava.hall6627@email.com,United Kingdom,9,Online Store,Online,National,Online,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,1,47.34,108.08,0.05,5.4,102.68,55.34,3.99,347.69
202,368,2025-01-01 16:06:00,Delivered,Card,309,Ava,Hall,ava.hall6627@email.com,United Kingdom,9,Online Store,Online,National,Online,1017,SKU-1017,Oak & Co Storage Box 1,Home,Oak & Co,1,22.03,34.34,0.0,0.0,34.34,12.31,3.99,347.69
202,369,2025-01-01 16:06:00,Delivered,Card,309,Ava,Hall,ava.hall6627@email.com,United Kingdom,9,Online Store,Online,National,Online,1071,SKU-1071,Kitchen Pantry Chocolate Box 1,Grocery,Kitchen Pantry,3,21.11,31.48,0.0,0.0,94.44,31.11,3.99,347.69
203,370,2024-02-01 15:10:00,Returned,Google Pay,140,Zara,Jones,zara.jones2486@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1040,SKU-1040,PureGlow Moisturiser 2,Beauty,PureGlow,2,111.7,241.33,0.05,24.13,-458.53,-681.93,0.0,-458.53
204,371,2025-07-12 12:40:00,Delivered,Gift Card,383,Lily,Smith,lily.smith6398@email.com,United Kingdom,9,Online Store,Online,National,Online,1063,SKU-1063,Kitchen Pantry Protein Bars 1,Grocery,Kitchen Pantry,1,97.54,208.19,0.0,0.0,208.19,110.65,2.99,211.18
205,372,2024-02-12 08:36:00,Delivered,Card,551,Isla,Edwards,isla.edwards2087@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1071,SKU-1071,Kitchen Pantry Chocolate Box 1,Grocery,Kitchen Pantry,1,21.11,31.48,0.0,0.0,31.48,10.37,0.0,291.19
205,373,2024-02-12 08:36:00,Delivered,Card,551,Isla,Edwards,isla.edwards2087@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1037,SKU-1037,PureGlow Face Wash 1,Beauty,PureGlow,1,104.85,156.56,0.05,7.83,148.73,43.88,0.0,291.19
205,374,2024-02-12 08:36:00,Delivered,Card,551,Isla,Edwards,isla.edwards2087@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1052,SKU-1052,Endura Dumbbells 2,Sports,Endura,2,29.79,65.28,0.15,19.58,110.98,51.4,0.0,291.19
206,375,2024-12-18 11:26:00,Delivered,PayPal,525,Olivia,Clark,olivia.clark3872@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1032,SKU-1032,Crafted Trainers 2,Fashion,Crafted,5,64.91,147.13,0.2,147.13,588.52,263.97,0.0,1353.53
206,376,2024-12-18 11:26:00,Delivered,PayPal,525,Olivia,Clark,olivia.clark3872@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1009,SKU-1009,Echo Tablet Stand 1,Electronics,Echo,1,14.96,23.74,0.0,0.0,23.74,8.78,0.0,1353.53
206,377,2024-12-18 11:26:00,Delivered,PayPal,525,Olivia,Clark,olivia.clark3872@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1033,SKU-1033,UrbanThread Jacket 1,Fashion,UrbanThread,5,82.59,105.86,0.05,26.46,502.84,89.89,0.0,1353.53
206,378,2024-12-18 11:26:00,Delivered,PayPal,525,Olivia,Clark,olivia.clark3872@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1072,SKU-1072,Harvest Chocolate Box 2,Grocery,Harvest,2,70.76,125.49,0.05,12.55,238.43,96.91,0.0,1353.53
207,379,2025-07-16 15:41:00,Shipped,Card,298,Grace,Brown,grace.brown5656@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1004,SKU-1004,NovaTech Bluetooth Speaker 2,Electronics,NovaTech,2,28.58,49.48,0.0,0.0,98.96,41.8,0.0,209.31
207,380,2025-07-16 15:41:00,Shipped,Card,298,Grace,Brown,grace.brown5656@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1032,SKU-1032,Crafted Trainers 2,Fashion,Crafted,1,64.91,147.13,0.25,36.78,110.35,45.44,0.0,209.31
208,381,2024-04-10 11:46:00,Delivered,PayPal,339,Layla,Turner,layla.turner9875@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1024,SKU-1024,Oak & Co Throw Blanket 2,Home,Oak & Co,1,27.88,48.07,0.0,0.0,48.07,20.19,0.0,48.07
209,382,2025-11-02 11:06:00,Delivered,Apple Pay,72,Eva,Edwards,eva.edwards6992@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1001,SKU-1001,NovaTech Headphones 1,Electronics,NovaTech,5,5.93,8.7,0.0,0.0,43.5,13.85,0.0,235.03
209,383,2025-11-02 11:06:00,Delivered,Apple Pay,72,Eva,Edwards,eva.edwards6992@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1063,SKU-1063,Kitchen Pantry Protein Bars 1,Grocery,Kitchen Pantry,1,97.54,208.19,0.08,16.66,191.53,93.99,0.0,235.03
210,384,2024-11-09 19:37:00,Delivered,Apple Pay,581,Charlie,Ward,charlie.ward3114@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1067,SKU-1067,DailyTable Olive Oil 1,Grocery,DailyTable,2,104.16,227.88,0.0,0.0,455.76,247.44,0.0,572.04
210,385,2024-11-09 19:37:00,Delivered,Apple Pay,581,Charlie,Ward,charlie.ward3114@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.05,6.12,116.28,24.5,0.0,572.04
211,386,2024-05-17 18:46:00,Delivered,Google Pay,492,Aisha,Clark,aisha.clark8012@email.com,United Kingdom,1,London Retail Store,London,South,Store,1019,SKU-1019,CasaNest Desk Lamp 1,Home,CasaNest,4,74.27,100.03,0.1,40.01,360.11,63.03,0.0,433.01
211,387,2024-05-17 18:46:00,Delivered,Google Pay,492,Aisha,Clark,aisha.clark8012@email.com,United Kingdom,1,London Retail Store,London,South,Store,1066,SKU-1066,DailyTable Pasta 2,Grocery,DailyTable,2,22.46,38.37,0.05,3.84,72.9,27.98,0.0,433.01
212,388,2024-11-08 15:35:00,Delivered,Apple Pay,622,Zara,Scott,zara.scott8857@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1062,SKU-1062,Kitchen Pantry Coffee Beans 2,Grocery,Kitchen Pantry,1,32.23,71.28,0.03,2.14,69.14,36.91,0.0,393.36
212,389,2024-11-08 15:35:00,Delivered,Apple Pay,622,Zara,Scott,zara.scott8857@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,1,88.38,156.14,0.1,15.61,140.53,52.15,0.0,393.36
212,390,2024-11-08 15:35:00,Delivered,Apple Pay,622,Zara,Scott,zara.scott8857@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,3,49.94,61.23,0.0,0.0,183.69,33.87,0.0,393.36
213,391,2025-10-03 09:46:00,Delivered,Card,20,Amir,Turner,amir.turner4326@email.com,United Kingdom,9,Online Store,Online,National,Online,1061,SKU-1061,Kitchen Pantry Coffee Beans 1,Grocery,Kitchen Pantry,1,19.4,26.4,0.0,0.0,26.4,7.0,4.99,650.88
213,392,2025-10-03 09:46:00,Delivered,Card,20,Amir,Turner,amir.turner4326@email.com,United Kingdom,9,Online Store,Online,National,Online,1010,SKU-1010,Echo Tablet Stand 2,Electronics,Echo,3,102.16,188.41,0.15,84.78,480.45,173.97,4.99,650.88
213,393,2025-10-03 09:46:00,Delivered,Card,20,Amir,Turner,amir.turner4326@email.com,United Kingdom,9,Online Store,Online,National,Online,1047,SKU-1047,Velora Perfume 1,Beauty,Velora,1,86.42,139.04,0.0,0.0,139.04,52.62,4.99,650.88
214,394,2025-08-27 11:58:00,Delivered,Gift Card,267,Amelia,Ali,amelia.ali2431@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1060,SKU-1060,Endura Gym Bag 2,Sports,Endura,1,32.09,43.92,0.0,0.0,43.92,11.83,0.0,559.7
214,395,2025-08-27 11:58:00,Delivered,Gift Card,267,Amelia,Ali,amelia.ali2431@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1006,SKU-1006,Voltix Smart Watch 2,Electronics,Voltix,1,28.79,52.62,0.1,5.26,47.36,18.57,0.0,559.7
214,396,2025-08-27 11:58:00,Delivered,Gift Card,267,Amelia,Ali,amelia.ali2431@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,3,88.38,156.14,0.0,0.0,468.42,203.28,0.0,559.7
215,397,2025-10-31 20:09:00,Cancelled,Gift Card,229,Eva,Walker,eva.walker8698@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1071,SKU-1071,Kitchen Pantry Chocolate Box 1,Grocery,Kitchen Pantry,1,21.11,31.48,0.03,0.0,0.0,0.0,0.0,0.0
216,398,2024-10-24 10:29:00,Delivered,Apple Pay,93,Amelia,Johnson,amelia.johnson6212@email.com,France,2,Manchester Retail Store,Manchester,North West,Store,1044,SKU-1044,Velora Conditioner 2,Beauty,Velora,1,18.02,30.57,0.0,0.0,30.57,12.55,0.0,30.57
217,399,2024-05-23 15:10:00,Shipped,PayPal,580,Charlie,Turner,charlie.turner5456@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1063,SKU-1063,Kitchen Pantry Protein Bars 1,Grocery,Kitchen Pantry,1,97.54,208.19,0.0,0.0,208.19,110.65,0.0,366.1
217,400,2024-05-23 15:10:00,Shipped,PayPal,580,Charlie,Turner,charlie.turner5456@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,5,22.12,35.09,0.1,17.54,157.91,47.31,0.0,366.1
218,401,2025-05-10 13:02:00,Delivered,Card,500,Freya,Evans,freya.evans3973@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1006,SKU-1006,Voltix Smart Watch 2,Electronics,Voltix,1,28.79,52.62,0.0,0.0,52.62,23.83,0.0,156.79
218,402,2025-05-10 13:02:00,Delivered,Card,500,Freya,Evans,freya.evans3973@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1027,SKU-1027,Crafted Hoodie 1,Fashion,Crafted,1,45.35,104.17,0.0,0.0,104.17,58.82,0.0,156.79
219,403,2025-06-14 20:23:00,Delivered,Card,466,Mia,Young,mia.young9009@email.com,United Kingdom,9,Online Store,Online,National,Online,1022,SKU-1022,CasaNest Bedding Set 2,Home,CasaNest,2,29.8,35.37,0.05,3.54,67.2,7.6,3.99,71.19
220,404,2025-12-21 16:40:00,Delivered,Gift Card,270,Mia,Edwards,mia.edwards9920@email.com,United Kingdom,1,London Retail Store,London,South,Store,1025,SKU-1025,Crafted T-Shirt 1,Fashion,Crafted,2,19.72,25.84,0.25,12.92,38.76,-0.68,0.0,38.76
221,405,2025-10-31 14:23:00,Delivered,Apple Pay,80,Amelia,Green,amelia.green7634@email.com,United Kingdom,1,London Retail Store,London,South,Store,1032,SKU-1032,Crafted Trainers 2,Fashion,Crafted,3,64.91,147.13,0.0,0.0,441.39,246.66,0.0,471.69
221,406,2025-10-31 14:23:00,Delivered,Apple Pay,80,Amelia,Green,amelia.green7634@email.com,United Kingdom,1,London Retail Store,London,South,Store,1056,SKU-1056,Core Resistance Bands 2,Sports,Core,1,25.28,31.89,0.05,1.59,30.3,5.02,0.0,471.69
222,407,2024-08-16 16:25:00,Delivered,Google Pay,354,Jacob,White,jacob.white4669@email.com,Ireland,1,London Retail Store,London,South,Store,1013,SKU-1013,Oak & Co Air Fryer 1,Home,Oak & Co,1,70.55,138.3,0.2,27.66,110.64,40.09,0.0,149.01
222,408,2024-08-16 16:25:00,Delivered,Google Pay,354,Jacob,White,jacob.white4669@email.com,Ireland,1,London Retail Store,London,South,Store,1066,SKU-1066,DailyTable Pasta 2,Grocery,DailyTable,1,22.46,38.37,0.0,0.0,38.37,15.91,0.0,149.01
223,409,2025-03-26 10:14:00,Delivered,PayPal,288,Muhammad,Clark,muhammad.clark5063@email.com,United Kingdom,9,Online Store,Online,National,Online,1047,SKU-1047,Velora Perfume 1,Beauty,Velora,1,86.42,139.04,0.05,6.95,132.09,45.67,2.99,200.36
223,410,2025-03-26 10:14:00,Delivered,PayPal,288,Muhammad,Clark,muhammad.clark5063@email.com,United Kingdom,9,Online Store,Online,National,Online,1052,SKU-1052,Endura Dumbbells 2,Sports,Endura,1,29.79,65.28,0.0,0.0,65.28,35.49,2.99,200.36
224,411,2025-11-07 11:26:00,Delivered,Google Pay,117,Sophia,Turner,sophia.turner5326@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1050,SKU-1050,Endura Yoga Mat 2,Sports,Endura,1,71.83,101.61,0.0,0.0,101.61,29.78,0.0,101.61
225,412,2024-06-14 18:53:00,Delivered,PayPal,250,Muhammad,Davies,muhammad.davies2002@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1026,SKU-1026,Aero T-Shirt 2,Fashion,Aero,1,90.4,148.5,0.1,14.85,133.65,43.25,0.0,313.77
225,413,2024-06-14 18:53:00,Delivered,PayPal,250,Muhammad,Davies,muhammad.davies2002@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1035,SKU-1035,Aero Socks Pack 1,Fashion,Aero,2,53.87,90.06,0.0,0.0,180.12,72.38,0.0,313.77
226,414,2025-08-29 10:08:00,Delivered,PayPal,41,Grace,Wright,grace.wright8786@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1048,SKU-1048,Luma Perfume 2,Beauty,Luma,2,54.26,94.7,0.0,0.0,189.4,80.88,0.0,396.37
226,415,2025-08-29 10:08:00,Delivered,PayPal,41,Grace,Wright,grace.wright8786@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1043,SKU-1043,PureGlow Conditioner 1,Beauty,PureGlow,1,117.42,206.97,0.0,0.0,206.97,89.55,0.0,396.37
227,416,2024-06-19 12:59:00,Delivered,Gift Card,416,Isla,Ward,isla.ward9203@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1040,SKU-1040,PureGlow Moisturiser 2,Beauty,PureGlow,2,111.7,241.33,0.1,48.27,434.39,210.99,0.0,1120.46
227,417,2024-06-19 12:59:00,Delivered,Gift Card,416,Isla,Ward,isla.ward9203@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1069,SKU-1069,Roast & Bean Sparkling Water 1,Grocery,Roast & Bean,3,111.4,228.69,0.0,0.0,686.07,351.87,0.0,1120.46
228,418,2024-10-17 09:13:00,Delivered,PayPal,483,Charlie,Smith,charlie.smith7226@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1056,SKU-1056,Core Resistance Bands 2,Sports,Core,2,25.28,31.89,0.1,6.38,57.4,6.84,0.0,502.97
228,419,2024-10-17 09:13:00,Delivered,PayPal,483,Charlie,Smith,charlie.smith7226@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1048,SKU-1048,Luma Perfume 2,Beauty,Luma,4,54.26,94.7,0.0,0.0,378.8,161.76,0.0,502.97
228,420,2024-10-17 09:13:00,Delivered,PayPal,483,Charlie,Smith,charlie.smith7226@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.15,11.78,66.77,4.16,0.0,502.97
229,421,2024-07-05 17:42:00,Returned,Apple Pay,172,Maya,Green,maya.green7570@email.com,United Kingdom,9,Online Store,Online,National,Online,1008,SKU-1008,Voltix Phone Charger 2,Electronics,Voltix,1,42.81,56.89,0.15,8.53,-48.36,-91.17,4.99,-43.37
230,422,2025-08-27 09:14:00,Delivered,Card,136,Sophia,Brown,sophia.brown201@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1016,SKU-1016,Haven Kettle 2,Home,Haven,1,35.52,66.81,0.05,3.34,63.47,27.95,0.0,63.47
231,423,2025-06-19 21:58:00,Delivered,Gift Card,430,Amelia,Khan,amelia.khan1216@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1036,SKU-1036,Aero Socks Pack 2,Fashion,Aero,1,116.71,236.48,0.15,35.47,201.01,84.3,0.0,240.8
231,424,2025-06-19 21:58:00,Delivered,Gift Card,430,Amelia,Khan,amelia.khan1216@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,2,8.92,20.51,0.03,1.23,39.79,21.95,0.0,240.8
232,425,2024-06-30 15:57:00,Delivered,Gift Card,40,Maya,Taylor,maya.taylor4574@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1003,SKU-1003,NovaTech Bluetooth Speaker 1,Electronics,NovaTech,1,72.09,85.54,0.1,8.55,76.99,4.9,0.0,1384.52
232,426,2024-06-30 15:57:00,Delivered,Gift Card,40,Maya,Taylor,maya.taylor4574@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1040,SKU-1040,PureGlow Moisturiser 2,Beauty,PureGlow,1,111.7,241.33,0.05,12.07,229.26,117.56,0.0,1384.52
232,427,2024-06-30 15:57:00,Delivered,Gift Card,40,Maya,Taylor,maya.taylor4574@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1036,SKU-1036,Aero Socks Pack 2,Fashion,Aero,5,116.71,236.48,0.15,177.36,1005.04,421.49,0.0,1384.52
232,428,2024-06-30 15:57:00,Delivered,Gift Card,40,Maya,Taylor,maya.taylor4574@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1045,SKU-1045,Velora Body Lotion 1,Beauty,Velora,1,34.01,73.23,0.0,0.0,73.23,39.22,0.0,1384.52
233,429,2024-04-30 09:30:00,Delivered,Card,618,Eva,Green,eva.green9233@email.com,United Kingdom,9,Online Store,Online,National,Online,1061,SKU-1061,Kitchen Pantry Coffee Beans 1,Grocery,Kitchen Pantry,1,19.4,26.4,0.0,0.0,26.4,7.0,4.99,56.18
233,430,2024-04-30 09:30:00,Delivered,Card,618,Eva,Green,eva.green9233@email.com,United Kingdom,9,Online Store,Online,National,Online,1001,SKU-1001,NovaTech Headphones 1,Electronics,NovaTech,3,5.93,8.7,0.05,1.31,24.79,7.0,4.99,56.18
234,431,2025-03-06 13:55:00,Delivered,PayPal,543,Bilal,Smith,bilal.smith3571@email.com,United Kingdom,1,London Retail Store,London,South,Store,1015,SKU-1015,CasaNest Kettle 1,Home,CasaNest,4,103.07,221.24,0.0,0.0,884.96,472.68,0.0,884.96
235,432,2025-05-08 20:49:00,Returned,Gift Card,604,Lily,Roberts,lily.roberts281@email.com,United Kingdom,9,Online Store,Online,National,Online,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,1,85.11,164.78,0.2,32.96,-131.82,-216.93,0.0,-131.82
236,433,2025-02-22 12:12:00,Delivered,Gift Card,8,Charlie,Patel,charlie.patel5148@email.com,United Kingdom,1,London Retail Store,London,South,Store,1054,SKU-1054,Core Football 2,Sports,Core,1,28.07,36.55,0.1,3.65,32.9,4.83,0.0,369.99
236,434,2025-02-22 12:12:00,Delivered,Gift Card,8,Charlie,Patel,charlie.patel5148@email.com,United Kingdom,1,London Retail Store,London,South,Store,1032,SKU-1032,Crafted Trainers 2,Fashion,Crafted,1,64.91,147.13,0.0,0.0,147.13,82.22,0.0,369.99
236,435,2025-02-22 12:12:00,Delivered,Gift Card,8,Charlie,Patel,charlie.patel5148@email.com,United Kingdom,1,London Retail Store,London,South,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,1,49.94,61.23,0.0,0.0,61.23,11.29,0.0,369.99
236,436,2025-02-22 12:12:00,Delivered,Gift Card,8,Charlie,Patel,charlie.patel5148@email.com,United Kingdom,1,London Retail Store,London,South,Store,1005,SKU-1005,NovaTech Smart Watch 1,Electronics,NovaTech,1,68.67,135.51,0.05,6.78,128.73,60.06,0.0,369.99
237,437,2025-06-16 08:24:00,Delivered,Apple Pay,324,Amir,Roberts,amir.roberts4501@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1040,SKU-1040,PureGlow Moisturiser 2,Beauty,PureGlow,1,111.7,241.33,0.0,0.0,241.33,129.63,0.0,241.33
238,438,2024-06-07 14:41:00,Delivered,Google Pay,268,Muhammad,Ali,muhammad.ali9591@email.com,United Kingdom,1,London Retail Store,London,South,Store,1003,SKU-1003,NovaTech Bluetooth Speaker 1,Electronics,NovaTech,1,72.09,85.54,0.0,0.0,85.54,13.45,0.0,85.54
239,439,2025-02-10 20:13:00,Delivered,PayPal,571,Sophia,Evans,sophia.evans3693@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,1,49.94,61.23,0.0,0.0,61.23,11.29,0.0,61.23
240,440,2025-07-26 16:30:00,Delivered,Apple Pay,315,Adam,Wilson,adam.wilson1252@email.com,United Kingdom,9,Online Store,Online,National,Online,1058,SKU-1058,Endura Running Bottle 2,Sports,Endura,2,81.78,186.6,0.05,18.66,354.54,190.98,4.99,359.53
241,441,2024-05-21 21:55:00,Delivered,PayPal,236,Layla,Patel,layla.patel4296@email.com,United Kingdom,1,London Retail Store,London,South,Store,1039,SKU-1039,PureGlow Moisturiser 1,Beauty,PureGlow,1,73.08,125.11,0.05,6.26,118.85,45.77,0.0,323.83
241,442,2024-05-21 21:55:00,Delivered,PayPal,236,Layla,Patel,layla.patel4296@email.com,United Kingdom,1,London Retail Store,London,South,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,1,49.94,61.23,0.0,0.0,61.23,11.29,0.0,323.83
241,443,2024-05-21 21:55:00,Delivered,PayPal,236,Layla,Patel,layla.patel4296@email.com,United Kingdom,1,London Retail Store,London,South,Store,1055,SKU-1055,Core Resistance Bands 1,Sports,Core,3,31.43,53.24,0.1,15.97,143.75,49.46,0.0,323.83
242,444,2025-04-27 17:27:00,Delivered,Apple Pay,270,Mia,Edwards,mia.edwards9920@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1051,SKU-1051,PeakFit Dumbbells 1,Sports,PeakFit,2,3.84,7.54,0.1,1.51,13.57,5.89,0.0,71.74
242,445,2025-04-27 17:27:00,Delivered,Apple Pay,270,Mia,Edwards,mia.edwards9920@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,1,49.94,61.23,0.05,3.06,58.17,8.23,0.0,71.74
243,446,2025-09-15 08:46:00,Delivered,Gift Card,411,Freya,Jones,freya.jones9914@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1019,SKU-1019,CasaNest Desk Lamp 1,Home,CasaNest,3,74.27,100.03,0.05,15.0,285.09,62.28,0.0,413.12
243,447,2025-09-15 08:46:00,Delivered,Gift Card,411,Freya,Jones,freya.jones9914@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1004,SKU-1004,NovaTech Bluetooth Speaker 2,Electronics,NovaTech,1,28.58,49.48,0.0,0.0,49.48,20.9,0.0,413.12
243,448,2025-09-15 08:46:00,Delivered,Gift Card,411,Freya,Jones,freya.jones9914@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.0,0.0,78.55,15.94,0.0,413.12
244,449,2025-12-29 17:03:00,Delivered,Google Pay,180,Amir,Baker,amir.baker2523@email.com,United Kingdom,9,Online Store,Online,National,Online,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,1,88.38,156.14,0.0,0.0,156.14,67.76,3.99,734.46
244,450,2025-12-29 17:03:00,Delivered,Google Pay,180,Amir,Baker,amir.baker2523@email.com,United Kingdom,9,Online Store,Online,National,Online,1030,SKU-1030,Northline Jeans 2,Fashion,Northline,1,95.67,156.47,0.15,23.47,133.0,37.33,3.99,734.46
244,451,2025-12-29 17:03:00,Delivered,Google Pay,180,Amir,Baker,amir.baker2523@email.com,United Kingdom,9,Online Store,Online,National,Online,1005,SKU-1005,NovaTech Smart Watch 1,Electronics,NovaTech,3,68.67,135.51,0.0,0.0,406.53,200.52,3.99,734.46
